,_id,bambini,pattinatori,descrizione,ultimo_aggiornam,link_imm_percorso
1131,2210, Si, Non votato,"
Itinerario di collegamento tra vari percorsi segnalati in comune di Remanzacco e la ciclabile Udine Cividale.

Partenza dall'itinerario numero 7 di Remanzacco, poco dopo il cimitero di Orzano.
Svoltare a sinistra per via Stangaferro, raggiungere piazza Angeli, dove si svolta ancora a sinistra e subito dopo a destra per via Scrosoppi.

Fin qui si passa per tranquille stradine di paese.

Dalla fine di via Scosoppi fino a Moimacco si seguono invece alcune strade campestri dal fondo a volte sconnesso.

Dalla località Croce della Claf si punta decisamente a nord, si oltrepassa la statale per Cividale e dopo aver attraversato Moimacco si incrocia la ciclabile Udine Cividale.



"," 3 maggio 10

",https://www.piste-ciclabili.com/print/2210-orzano_-_moimacco
1132,3001, No, No,"
Un tracciato semplice che si manifesta tra il bosco di Osoppo, la pianura di Buia, costeggiando il fiume Ledra, salendo per il centro di Buia, per poi scendere dalle colline di Urbignacco ad Artegna;

Arrivando a Magnano in RIviera si passa artegna fino a Gemona, facendo una pausa, nella FOntana di Godo (di Silans).

"," 26 maggio 11

",https://www.piste-ciclabili.com/print/3001-osoppo_-_buia_-_magnano_-_artegna_-_gemona
1133,2602, Non votato, Non votato,"
Percorso panoramico e con difficoltà medio alta che porta all'unico forte italiano che non si arrese con la disfatta di Caporetto, potete leggere la sua storia, molto interessante, sulla rete.

Si parte da Osoppo, dopo aver parcheggiato l'auto all'inizio della provinciale per Bordano a circa km 12 km dall'inizio della salita (per riscaldarsi), arrivati a Bordano (msl 224) si segue per la frazione di Interneppo, arrivati alla sella girare a dx per Monte Festa e Monte San Simeone.

Qui inizia l'accesso al percorso vero e proprio. Dopo aver già inserito il giusto rapporto, dopo circa 1,5 km si arriva ad un bivio, a dx per Monte San Simeone a sx per Monte Festa. Strada asfaltata, ma sporca, ma all'improvviso inizia il ciotolato, dove la bici quasi affonda e sarà sempre cosi' sino all'arrivo.

Pietre, più o meno taglienti, brecciato fastidioso, carreggiata stretta, barriere di protezione che ci sono e non ci sono, strada aperta al traffico (solo teoricamente), tutto questo ci accompagnerà su un panorama mozzafiato, sul lago di Cavazzo, che cambierà prospettiva ogni volta che siamo più su, sino a non vedere più le barche a vela che lo frequentano. A mt 685, punto panoramico. Si incontrano 3 gallerie, due su tornanti e la terza a dieci minuti dall'arrivo, dove, subito dopo, troverete l'unica fonte di acqua.

Finalmente a poco meno di 1000 msl potete parcheggiare la MTB e salire al forte vero e proprio ad oltre 1000 a strapiombo su due vallate, Tagliamente e Fella (s.s. 13 Pontebbana). Che fatica!!!!!! Ma ne valeva (vale) la pena. Adesso la discesa. Con quel fondo molto pericoloso, l'ho fatta tutta (sino all'asfalto), con la gamba sx sul pedale e la dx a fare da timone sul fondo ghiaioso. Con la necessità di far riposare le mani stressate dai freni.

Ma che divertimento!!!!!!!!! Allora avete capito che si può fare solo in MTB, con pneumatici il più larghi possibili e super tassellati (io, invece, sono partito la ruota anteriore da strada - errore!!!!!-) ed a velocità moderata, sullo sterrato non ho mai superato i 15/18 km/h

"," 21 settembre 11

",https://www.piste-ciclabili.com/print/2602-osoppo_-_forte_di_monte_festa
1134,974, Non votato, Si,"
Un bel giro tra la pedemontana

"," 20 settembre 11

",https://www.piste-ciclabili.com/print/974-osoppo_-_povici
1135,3681, No, No,"
Spettacolare itinerario ciclo-escursionistico nel cuore della Carnia con le inedite salite del passo di Vessaias e Località Sandars (salita con punte a tratti che superano il 20%!!!!!)


"," 25 novembre 12

",https://www.piste-ciclabili.com/print/3681-ovaro_-_pesariis
1136,1656, Non votato, Non votato,"
Itinirario nei dintorni dell'abitato di Pagnacco

"," 27 agosto 09

",https://www.piste-ciclabili.com/print/1656-pagnacco
1137,3513, No, No,"
Spettacolare giro nelle colline del Friuli Venezia Giulia con doppio passaggio a San Daniele del Friuli, cittadina famosa per il buonissimo prosciutto!

"," 19 novembre 11

",https://www.piste-ciclabili.com/print/3513-pagnacco
1138,3628, No, No,"
Difficile itinerario che si sviluppa tra le province di Udine e Pordenone!

C'è da superare a quasi metà percorso il difficile scollinamento del Passo di Monte Rest

"," 11 novembre 12

",https://www.piste-ciclabili.com/print/3628-pagnacco_-_passo_rest_-_pesariis
1139,2784, No, No,"
Si parte dal paese di Pagnacco e si arriva a Pesariis nel cuore della Carnia.

Itinerario svolto completamente in Friuli Venezia Giulia. Si devono attraversare ben 8 scollinamenti (Leonacco, Billerio Alto, Montenars, Bivio M.te S. Simeone, Mena, Cazzaso Nuova, Sella Valcalda Ravascletto e Osais)!

"," 23 settembre 11

",https://www.piste-ciclabili.com/print/2784-pagnacco_-_pesariis
1140,3018, No, No,"
Itinerario ciclabile Palmanova - Campolonghetto - Torviscosa e ritorno

"," 31 maggio 11

",https://www.piste-ciclabili.com/print/3018-palmanova_-_campolonghetto_-_torviscosa_e_ritorno
1141,2808, Si, No,"
Pista ciclabile, se così si può chiamare

"," 27 marzo 11

",https://www.piste-ciclabili.com/print/2808-palmanova_-_privano
1142,2365, Si, No,"
Strade bianche e non trafficate, selezionate come tratto della ciclabile Alpe-Adria.

"," 11 giugno 10

",https://www.piste-ciclabili.com/print/2365-palmanova_-_strassoldo
1143,1804, Non votato, Non votato,"
Giro più esterno dei bastioni di Palmanova

"," 22 ottobre 09

",https://www.piste-ciclabili.com/print/1804-palmanova:_bastioni_-_giro_esterno
1144,1807, Si, Non votato,"
Dai bastioni di Palmanova all'ospedale

"," 11 giugno 10

",https://www.piste-ciclabili.com/print/1807-palmanova:_ciclopedonabile_di_sottoselva
1145,1803, Non votato, Non votato,"
Sentiero più breve dei bastioni di Palmanova

"," 22 ottobre 09

",https://www.piste-ciclabili.com/print/1803-palmanova:_giro_delle_mura
1146,1805, No, Non votato,"
Percorso tra pista ciclabile e percorso pedonale per arrivare in stazione dei treni a Palmanova

"," 30 ottobre 09

",https://www.piste-ciclabili.com/print/1805-palmanove:_stazione_dei_treni
1147,3762, No, No,"
Un itinerario cicloturistico che richiede un minimo di preparazione fisica, a scopo cautelativo lo definirei adatto a ciclisti maggiori di 10 anni con una comprovata resistenza allo stress da bici, diversamente si potrà percorrerlo parzialmente.

Ancora una volta meravigliano i panorami che si ha modo di osservare attraversandoli dallinterno, questi risultano selvatici e ancora intonsi.

Anche la fauna fa la sua parte e così, non di rado, si incontrano: lepri, caprioli, fagiani, scoiattoli, anatre; presenze queste che ci fanno sentire sempre più lontani dalla asettica civiltà. Particolare attenzione bisogna prestare nellattraversamento del Parco Foce dellIsonzo dove è richiesta una maggiore attenzione al rispetto della natura circostante.

Tecnicamente risulta percorribile in mountain-bike o in city-bike se ben gommata e cavalcata da buone gambe. Sempre consigliabile adottare qualche prevenzione antiforatura quali i nastri in kevlar o i pneumatici rinforzati oppure latticizzati.

Riguardo la cartografia, si può far riferimento alle ottime carte 1:5000 disponibili gratuitamente sul sito istituzionale della regione Friuli Venezia Giulia, identificate con i seguenti codici: 088143, 109024, 109021, 109023, 109022, 109033, 109034, 109074. Attenzione: alcune stradine, seppur riportate sulla carta, sono difficili da rintracciare sul posto poiché invase da erba, con un po di buona volontà si individuano lo stesso e si percorrono a mo di falcia erba.

Gli elementi di riferimento per un corretto orientamento sono principalmente largine sinistro, e il fiume Isonzo; tenendoli docchio, particolarmente il primo, riusciamo sempre ad orientarci lungo il cammino senza bisogna di bussola.
La partenza è fissata in comune di Fiumicello, località Papariano, nei pressi del ponte di Pieris, sulla riva destra del fiume Isonzo. Nel periodo estivo, il luogo è ideale per prendere il sole, riposarsi allombra, fare merenda, ritemprarsi nelle fresche acque che a monte del ponte sono basse e calme adatte a tutti, a valle risultano profonde e consigliabili solo ad esperti nuotatori fiumaioli.

Saliamo fino alla strada statale 14 e attraversiamo il ponte di Pieris in direzione est, al termine troviamo sulla destra uno slargo e quindi la nostra stradina che corre come lIsonzo verso il mare, pedaliamo con largine alla nostra sinistra. Trascorsi 1150 m di questa bella autostrada per ciclisti, la lasciamo per scendere verso destra su una campestre che costeggia largine (mantenendolo a sinistra) per ca. 2180 m, punto in cui attraversiamo la sponda e procediamo dal lato opposto sempre seguendo la corrente dellIsonzo ma con la cima dellargine alla nostra destra procedendo così per 2210 m fino ad incrociare la strada provinciale 19 per Grado. Attraversiamo larteria asfaltata e ridiscendiamo in fuoristrada pedalando prima con largine a sinistra e poi montandoci sopra seguendo sempre la campestre, trascorsi 1030 m troviamo un bivio da impegnare verso sinistra seguendo la curva dellargine e lasciando lIsonzo per il canale Brancolo, dopo 170 m rimaniamo alti sulla stradina più piccola interdetta alle auto e cominciamo a curiosare fra i tipici casoni della Quarantia. Vale la pena fermarsi ogni tanto e scendere a piedi verso il canale per vedere da vicino un angolo davvero originale: sembra di essere in Louisiana fra i villaggi Cajun! Curiosi anche i pesci che come sentono avvicinarsi qualcuno, anziché scappare si avvicinano per farsi belli. Terminati i casoni, pedaliamo con largine a destra costeggiando il canale Quarantia fino al caseggiato Alberoni, superiamolo e dopo 70 m dallultimo fabbricato giriamo a destra su una stradina fatta a misura di bici.

Percorsi 360 m ci troviamo nuovamente con largine del Quarantia alla destra e lo seguiamo per ca. 3300 m fino a trovare uno slargo e la spiaggia sulla destra. In questo tratto vale la pena fermarsi ogni tanto e salire sul ciglio ad ammirare il tipico paesaggio delle Barene (Barene con la R, non balene con la L ma in estate qualche balena si può intravedere). Continuiamo a pedalare con largine sulla destra per altri 770 m, procedendo poi sempre dritto con le spiagge erbose sulla destra. Andiamo avanti con il mare sulla destra per altri 950 m, attraversando la Marina Julia ed arrivando ai Bagni di Monfalcone dove la ciclo-pedonale termina e così anche il nostro giro.

In un ottica di green-way, a questo punto ci si può dirigere verso la stazione FS di Monfalcone per far ritorno alla civiltà in treno+bici.

Artylantico

Foto dell'itinerario

"," 16 maggio 12

",https://www.piste-ciclabili.com/print/3762-papariano_-_monfalcone_via_fiume_isonzo_offroad
1148,2346, Non votato, Si,"
Percorso in salita e molto difficile, maggiormente sul versante italiano, che consente di collegare Timau a Mauthen.

Il percorso è consigliato solo ad esperti.

"," 5 giugno 10

",https://www.piste-ciclabili.com/print/2346-passo_m._croce_(timau_-_mauthen)
1149,4054, No, No,"
Bellissimo, ottimi scorci montanocollinari, poi pianura alberata

"," 23 ottobre 12

",https://www.piste-ciclabili.com/print/4054-passons_buj_mels_farla_pozzalis_plasencis_passons
1150,2979, Si, No,"
Il percorso fa parte di un gruppo di 5 itinerari segnalati dalle Comunità Montana del Gemonese e Canal del Ferro/Val Canale.

I percorsi sono stati denominati Percorsi d'acqua per quattro stagioni nel gemonese.

Litinerario qui segnalato collega il ponte di Braulins al lago di Cavazzo.
Molti e ben posizionati i cartelli indicatori. Alcuni info point indicano la posizione attuale, descrivono il percorso, e forniscono dati sulle particolarità paesaggistiche della zona.

La traccia segue prevalentemente strade bianche.
Si attraversa una zona di risorgive: qui lacqua non manca di certo e frequenti sono dunque e fontane pubbliche a cui potersi dissetare.
Il punto di partenza si trova in via delle Roste Nuove a Trasaghis. Si raggiunge facilmente dalla rotonda allentrata del paese (provenendo da Braulins).

Lasciato quasi subito un boschetto si percorre un buon tratto verso sud tra le assolate ghiaie del Tagliamento fino a raggiungere il canale Leale. E questo in verità lunico tratto polveroso ed assolato, il percorso che segue è decisamente più ombreggiato e piacevole.

Si svolta ora di 180 gradi a seguire la direzione nord lungo una strada a fianco della riva sinistra del Leale che qui è carico dacqua di risorgiva.

Dopo poco più di un chilometro si arriva ad un quadrivio: a sinistra la traccia attraversa un ponte pedonale sospeso su funi che consente di attraversare il Leale e di raggiungere la strada asfaltata che collega Peonis ad Avasinis.
A destra una scorciatoia che porta a Trasaghis ed al punto di partenza di questo itinerario.
Il percorso segnalato continua invece dritto verso nord sempre seguendo la riva sinistra del Leale.

Si attraversano le ghiaie di un torrente e si costeggia poi la riva sinistra del torrente Palar fino ad arrivare in centro ad Alesso. Fin qui percorso tutto su strada bianca. Facendo attenzione ai cartelli tra le strette vie del paese raggiungiamo via Antica Fonte dove ritroviamo la strada sterrata e da dove inizia un breve strappo in salita seguito da una altrettanto ripida discesa (fare attenzione, il fondo stradale è discreto ma si tratta di una mulattiera, meglio farla a piedi).

Arrivati alla strada asfaltata tra Alesso e Somplago la seguiamo brevemente passando sotto lautostrada e subito dopo imbocchiamo la stradina che porta al lago di Cavazzo.
Arrivati al parcheggio seguiamo una delle varie stradine che si dirigono verso est fino ad arrivare al ponte un legno che consenta di raggiungere la riva est del lago e di collegarsi allitinerario del San Simeone.

E possibile costeggiare la riva est del lago attraverso un bel percorso a filo dacqua ma sconsiglio di percorrerlo in bici durante la stagione balneare dato laffollamento.

"," 22 maggio 11

",https://www.piste-ciclabili.com/print/2979-percorsi_x4_stagioni_nel_gemonese:_lago_cavazzo
