,_id,bambini,pattinatori,descrizione,ultimo_aggiornam,link_imm_percorso
2185,3119, No, No,"
Giro nella Murgia barese tra Gioia e il Santuario della Madonna della Scala

"," 13 luglio 11

",https://www.piste-ciclabili.com/print/3119-gioia_del_colle_-_madonna_della_scala
2186,1506, Non votato, Si,"
Percorso con un bel panorama attraversando la murgia barese verde e colorata, fino ad arrivare a Matera con uno scenario arido ma spettacolare

"," 17 giugno 11

",https://www.piste-ciclabili.com/print/1506-gioia_del_colle_-_matera
2187,3565, No, No,"
Giro del Monte Sannace 13.5 Km circa

"," 25 dicembre 11

",https://www.piste-ciclabili.com/print/3565-giro_monte_sannace_(gioia_del_colle)_anello
2188,2862, Si, No,"
Percorso ciclostradale denominato ""Dal Monte al Mare"" di km 13, alla scoperta del territorio.

Parte da Grottaglie passa per Monteiasi arrivando al Circumarpiccolo

","e 11

",https://www.piste-ciclabili.com/print/2862-grottaglie_-_monteiasi_-_torre_d%27aialla:_dal_monte_al_mare
2189,310, Non votato, No,"
Itinerario panoramico da Grumo Appula a Caste del Monte

"," 20 settembre 11

",https://www.piste-ciclabili.com/print/310-grumo_appula_-_castel_del_monte
2190,304, Non votato, No,"
Passaggiando per il percorso ciclopedonale di Bari, si fa visita al convento di Cassano, alla foresta di Mercadante e si torna

"," 21 settembre 11

",https://www.piste-ciclabili.com/print/304-grumo_appula_-_convento_di_cassano_-_foresta_mercadante
2191,302, Non votato, Si,"
Percorso da Grumo Appula alla foresta di Mercadante, passando per il boschetto di Mellitto e lambendo l'oasi del WWF.

"," 15 gennaio 08

",https://www.piste-ciclabili.com/print/302-grumo_appula_-_foresta_di_mercadante
2192,5195, No, No,"
Strada panoramica che porta in uno dei punti più alti del Gargano. Faticoso ma molto bello.

"," 30 luglio 14

",https://www.piste-ciclabili.com/print/5195-la_macchia_-_monte_sant%27angelo
2193,4952, Si, Si,"
Pista ciclopedonale circondata dal verde

"," 25 febbraio 14

",https://www.piste-ciclabili.com/print/4952-laterza_-_oasi_lipu_-_pineta_comunale
2194,4953, Si, No,"
Strada brecciata che costeggia il Parco della Gravina e l'Oasi Lipu

"," 25 febbraio 14

",https://www.piste-ciclabili.com/print/4953-laterza:_oasi_lipu_-_parco_della_gravina
2195,4029, Si, Si,"
Vergognosa pista ciclabile Lecce-San Cataldo-Cesine(Oasi WWF), realizzata con fondi pubblici per l'80% e mai completata.

"," 5 ottobre 12

",https://www.piste-ciclabili.com/print/4029-lecce_-_cesine:_oasi_wwf
2196,5020, No, No,"
Percorso per l'Abbazia di Mad. D'Aurio dal Foro Boario (Piazza Carmelo Bene)

","e 14

",https://www.piste-ciclabili.com/print/5020-lecce_-_d%27aurio_(per_via_s.nicola)
2197,5037, No, No,"
Da via Rogerone al mare di Frigole passando per Giammatteo

","e 14

",https://www.piste-ciclabili.com/print/5037-lecce_-_la_riforma
2198,5007, Si, No,"
Paesaggi del barocco naturale

"," 10 giugno 14

",https://www.piste-ciclabili.com/print/5007-lecce_-_specchia_dell%27alto
2199,4527, Si, Si,"
Pista ciclabile protetta Lecce Viale M. Chiatante (Zona Industriale) direzione Nord

"," 12 giugno 13

",https://www.piste-ciclabili.com/print/4527-lecce_-_zona_industriale:_ciclabile_dir._nord
2200,4528, Si, Si,"
Pista ciclabile protetta Lecce Viale M. Chiatante (Zona Industriale) direzione Sud

"," 12 giugno 13

",https://www.piste-ciclabili.com/print/4528-lecce_-_zona_industriale:_ciclabile_dir._sud
2201,290, No, No,"
Itinerario appena realizzato, composto da 0,7 km di percorso ciclopedonale e 0,7 km di percorso su sede propria separata dalla carreggiata.

"," 7 gennaio 08

",https://www.piste-ciclabili.com/print/290-lecce_citt%EF%BF%BD
2202,4526, Si, Si,"
Pista ciclabile protetta in battuta di cemento

"," 11 giugno 13

",https://www.piste-ciclabili.com/print/4526-lecce:_ciclabile_via_vecchia_frigole
2203,6090, Si, No,"
Viale Otranto da Piazza Italia, Via Felice Cavallotti,Via San Francesco d'Assisi, Via G. Garibaldi

"," 4 gennaio 18

",https://www.piste-ciclabili.com/print/6090-lecce:_corsie_preferenziali_bus+bici
2204,6089, Si, Si,"
Viale Marche entrambi i lati

"," 4 gennaio 18

",https://www.piste-ciclabili.com/print/6089-lecce:_corsie_preferenziali_condivise_bus+bici
2205,6091, Si, No,"
Via Michele de Pietro entrambi i lati corsie preferenziali BUS+Bici

"," 4 gennaio 18

",https://www.piste-ciclabili.com/print/6091-lecce:_corsie_preferenziali_condivise_bus+bici
2206,6088, Si, Si,"
Viale Lo Re da via dei Verardi a rondò della questura.

"," 4 gennaio 18

",https://www.piste-ciclabili.com/print/6088-lecce:_corsie_preferenziali_condivise_bus+bici
2207,1900, No, Si,"
Itinerario ciclopedonale che dalla stanzioen FS permette di arrivare a a via xxv luglio

"," 28 novembre 09

",https://www.piste-ciclabili.com/print/1900-lecce:_stazione_fs_-_via_xxv_luglio
2208,1898, Si, No,"
Partenza via Aldo Moro

"," 28 novembre 09

",https://www.piste-ciclabili.com/print/1898-lecce:_via_benedetto_croce_-_via_del_mare
2209,1899, Si, Non votato,"
da via Mincio a via Michele de Pietro

"," 29 novembre 13

",https://www.piste-ciclabili.com/print/1899-lecce:_via_mincio_-_via_michele_de_pietro
2210,1901, No, No,"
Ciclabile ad anello che da via Manzoni permette di raggiungere via Otranto

"," 29 novembre 13

",https://www.piste-ciclabili.com/print/1901-lecce:_via_minzoni_-_via_otranto
2211,5264, Si, Si,"
Facile percorso in bici da via Rocco Scotellaro a Via Vecchia Frigole, passando per la campagna a nord di Lecce

"," 27 settembre 14

",https://www.piste-ciclabili.com/print/5264-lecce:_via_scotellaro
2212,1485, Si, No,"
Il circuito si snoda tra strade secondarie asfaltate con una circolazione d'auto quasi nulla tra le campagne del feudo lizzanellese zona ""rillo"" e prosegue attraverso un piccolo passaggio su una strada comunale di collegamento tra Lizzanello e Pisignano.

Si immette infine su una strada secondaria che costeggia il bosco de ""li lei"", tra gli ulivi secolari, per poi entrare nel bosco su un sentiero stretto ma molto suggestivo.

Si esce dal bosco dallo stesso sentiero d'accesso per poi immettersi di nuovo sulla strada poco trafficata che riconduce a Lizzanello.

"," 18 giugno 09

",https://www.piste-ciclabili.com/print/1485-lizzanello
2213,2765, Si, No,"
Lungomare Bisceglie

"," 8 gennaio 11

",https://www.piste-ciclabili.com/print/2765-lungomare_bisceglie
2214,87, Si, No,"
Lungomare ciclopedonale da Rodi Garganico (lungomare di levante), si prosegue per il porto fino alle murge del castello.

Si giunge poi alla spiaggia di ponente, si prosegue per Santa Barbara fino al nuovo lungomare di Lido del Sole che porta al centro turistico.


"," 22 settembre 11

",https://www.piste-ciclabili.com/print/87-lungomare_rodi_gargianico_-_lido_del_sole
2215,2785, No, No,"
Pista ciclabile molto breve ma espandibile.

"," 4 febbraio 11

",https://www.piste-ciclabili.com/print/2785-maglie:_via_madonna_addolorata
2216,2500, Si, Si,"
Ciclabile protetta (guard-rail e segnalazione ingressi laterali) ed illuminata (lampioni con alimentazione fotovoltaica), fondo asfaltato, ben segnalata; porre attenzione ai paletti inseriti per evitare traffico non ciclistico.

"," 22 agosto 10

",https://www.piste-ciclabili.com/print/2500-manduria_-_uggiano_(ta)
2217,4835, No, No,"
Ottimo percorso per allenamento e per godersi splendide masserie, allevamenti di cavalli, maiali, asini, mucche, capre etc.

Lunghezza (48Km)
Dislivello (300 metri)
Pendenza massima (10%)

"," 22 marzo 15

",https://www.piste-ciclabili.com/print/4835-martina_franca_-_noci
2218,3575, No, No,"
Martina Franca - Locorotondo - Cisternino - Ceglie Messapico - S. Vito dei Normanni - Carovigno - Ostuni


"," 6 gennaio 12

",https://www.piste-ciclabili.com/print/3575-martina_franca_-_san_vito_dei_normanni_-_ostuni
2219,1755, Si, No,"
Il percorso comprende due delle salite più importanti nella zona.

Percorso ottimo per l'allenamento, sono inclusi tratti in salita seguiti da tratti di strada in pianura per poter rilassare i muscoli dipo le fatiche delle salite.

Così come mostrato nel percorso presenta qualche km in più di salita.

Può essere effettuato anche in maniera inversa ovvero partire da massafra in direzione Crispiano per poi utilizzare la salita Pilano per arrivare a quota 490 m sul livello del mare e proseguire secondo le indicazioni per Massafra scendendo dalla strada del bosco delle pianelle.

"," 13 ottobre 09

",https://www.piste-ciclabili.com/print/1755-massafra:_salita_pianelle_-_discesa_pilano
2220,1752, Si, No,"
Strada molto corta che presenta uno strappo di 700 metri abbastanza impegnativo.

"," 13 ottobre 09

",https://www.piste-ciclabili.com/print/1752-massafra:_strappo_parco_di_guerra
2221,309, No, No,"
Modugno - Bitonto - Molfetta - Giovinazzo - Santo Spirito - Palese - Modugno

"," 8 ottobre 12

",https://www.piste-ciclabili.com/print/309-modugno_-_bitonto_-_molfetta_(anello)
2222,4021, No, No,"
Modugno Cassano andata e ritorno

"," 2 ottobre 12

",https://www.piste-ciclabili.com/print/4021-modugno_-_cassano_murge_e_ritorno
2223,4018, No, No,"
Modugno - perimetrale areoporto - Palese -- S. Spirito-Giovinazzo - Molfetta.

"," 6 ottobre 12

",https://www.piste-ciclabili.com/print/4018-modugno_-_molfetta_e_ritorno
2224,6110, Si, Si,"
Pista ciclabile Mola nord

"," 4 gennaio 18

",https://www.piste-ciclabili.com/print/6110-mola_-_ciclabile_nord
2225,6109, Si, Si,"
Pista ciclabile sulla litoranea Mola - Cozze

"," 4 gennaio 18

",https://www.piste-ciclabili.com/print/6109-mola_di_bari_-_cozze
2226,5303, No, No,"
Bella passeggiata tra il confine barese e brindisino tra mare e monti passando tra masserie antiche e ulivi secolari

"," 28 ottobre 14

",https://www.piste-ciclabili.com/print/5303-monopoli_-_fasano
2227,1292, Non votato, Si,"
Percorso lungo l'antica via romana (traiana) che costeggia il mare Adriatico dal Barese al Brindisino.

"," 4 giugno 11

",https://www.piste-ciclabili.com/print/1292-monopoli_-_torre_canne
2228,5178, No, No,"
Sgambata di allenamento molto dura ma altrettanto bella

"," 22 luglio 14

",https://www.piste-ciclabili.com/print/5178-monte_sant%27angelo
2229,4469, Si, No,"
Ciclostada che parte da Montemesola attraversa localita san giovanni,masseria la francesca e passa sulla strada provinciale 44 che arriva a Crispiano

"," 20 agosto 13

",https://www.piste-ciclabili.com/print/4469-montemesola_-_crispiano
2230,4472, No, No,"
Partenza da montemesola si attraversa la zona della masseria era per arrivare sulla strada provinciale 80 che porta a monteiasi.

Arrivati sul ponte si sprende la Provinciale 77 che costeggia la statale 7 e arrivati all'altro ponte si prende la provinciale 130 che porta a marrese

"," 13 maggio 13

",https://www.piste-ciclabili.com/print/4472-montemesola_-_marrese
2231,3617, Si, Si,"
Tratto di pista ciclabile realizzata su via Gallipoli con fondo in mattoncini autobloccanti e cordolo laterale di protezione.

"," 5 marzo 12

",https://www.piste-ciclabili.com/print/3617-nard%EF%BF%BD:_ciclabile_via_gallipoli
2232,1280, No, No,"
Percoso tra trulli e immensi prati nella murgia dei trulli

","e 09

",https://www.piste-ciclabili.com/print/1280-noci_-_alberobello
2233,3120, No, No,"
Percorso che attraversa il Bosco delle Pianelle fino ad arrivare a Crispiano e dalla discesa per il paese nelle giornate limpide si vede il mare e Taranto

"," 22 agosto 11

",https://www.piste-ciclabili.com/print/3120-noci_-_crispiano
2234,1796, Non votato, No,"
Percorso che da Noci arriva al santuario della Madonna della Scala su una strada principale ma poco trafficata

"," 27 maggio 11

",https://www.piste-ciclabili.com/print/1796-noci_-_madonna_della_scala
2235,2006, No, No,"
Passeggiata tra il verde delle campagne nocesi fino alla zona industriale di putignano

"," 13 febbraio 10

",https://www.piste-ciclabili.com/print/2006-noci_-_putignano_zona_industriale
2236,4861, No, Si,"
Pista ciclabile realizzata in Primavera 2012 che attraversa alcune vie del paese

"," 9 novembre 13

",https://www.piste-ciclabili.com/print/4861-orta_nova
2237,5214, Si, Si,"
Uliveti a perdita d'occhio, tutta asfalto con punti di salite e discese.

"," 16 agosto 14

",https://www.piste-ciclabili.com/print/5214-palmariggi_-_laghi_alimini
2238,5213, Si, Si,"
Percorso adatto anche ai bambini, di facile esecuzione.

"," 16 agosto 14

",https://www.piste-ciclabili.com/print/5213-palmariggi_-_montevergine_-_bagnolo_del_salento
2239,308, Si, No,"
Unica pista ciclabile di Bari.

Il fondo, in parte del percorso (condiviso con marciapiede pedonale), è costituito da mattonelle in cemento.

"," 30 settembre 11

",https://www.piste-ciclabili.com/print/308-pista_ciclabile_di_bari
2240,3892, Si, Si,"
Pista ciclabile protetta

"," 10 luglio 12

",https://www.piste-ciclabili.com/print/3892-pista_cicliabile_di_via_cali%EF%BF%BD_torre_veneri
2241,1662, No, Non votato,"
Pedalando tra gli ulivi secolari. Il primo tratto è l'antica via Traiana su cui, a partire dal Dolmen di Montalbano è stata tracciata la ciclabile Adriatica.

"," 10 maggio 11

",https://www.piste-ciclabili.com/print/1662-pozzo_faceto_-_ostuni_(anello)
2242,4781, Si, Si,"
Breve ciclabile a Presicce, lungo la via del mercato

"," 24 settembre 13

",https://www.piste-ciclabili.com/print/4781-presicce
2243,5365, No, No,"
Bel percorso da fare in mtb fra le verdi colline putignanesi,passando dalla chiesa del Barsento per arrivare tra i trulli di Alberobello

"," 6 febbraio 15

",https://www.piste-ciclabili.com/print/5365-putignano_-_alberobello
2244,1133, Si, Si,"
Una bella passeggiata da Putignano fino alla città delle grotte

"," 11 gennaio 09

",https://www.piste-ciclabili.com/print/1133-putignano_-_castellana_grotte
2245,1125, No, No,"
Percorso immerso nel verde nella Murgia dei Trulli.

"," 8 gennaio 09

",https://www.piste-ciclabili.com/print/1125-putignano_-_noci
2246,1281, No, No,"
Percorso ciclopedonale

","e 09

",https://www.piste-ciclabili.com/print/1281-putignano:_percorso_ciclopedonale
2247,6129, No, No,"
Doppia salita ai piedi della Murgia tarantina

"," 4 gennaio 18

",https://www.piste-ciclabili.com/print/6129-quartiere_paolo_vi_-_montemesola
2248,305, Non votato, Non votato,"
Giro interno nel verde del boschetto di Quasano con vista sul punto panoramico.

"," 16 gennaio 08

",https://www.piste-ciclabili.com/print/305-quasano:_punto_panoramico
2249,1823, No, Si,"
Bella passeggiata fra ulivi con vista mare

"," 30 ottobre 09

",https://www.piste-ciclabili.com/print/1823-rutigliano_-_polignano_a_mare
2250,3480, No, No,"
Una passeggiata tra gli olivi, poco più a ovest di Bari.

"," 26 dicembre 11

",https://www.piste-ciclabili.com/print/3480-s._spirito_-_bitonto_-_molfetta_(anello)
2251,3932, No, Si,"
Un giro per la bassa Murgia

"," 27 agosto 12

",https://www.piste-ciclabili.com/print/3932-s.spirito_-_bitonto_-_terlizzi_-_ruvo_-_molfetta
2252,338, Non votato, Si,"
Salita molto impegnativa tra Borgo fra Diavolo e Cassano Murge

"," 22 settembre 11

",https://www.piste-ciclabili.com/print/338-salita_borgo_fra_diavolo_-_cassano_murge
2253,3688, No, No,"
Da mettere sul gps e memorizzare: questo percorso è un ottimo allenamento per un pregara e veloce e divertente

","e 12

",https://www.piste-ciclabili.com/print/3688-sammichele_-_casamassima_-_acquaviva_come_allenamento
2254,3611, No, No,"
E' uno sterrato bellissimo che se si vuole collega sammichele con acquaviva, cassano e mercadante


"," 29 febbraio 12

",https://www.piste-ciclabili.com/print/3611-sammichele_di_bari_-_acquaviva_delle_fonti
2255,1135, No, No,"
U percorso tra ciliegeti e vigne, più bello nel periodo primaverile.

"," 12 gennaio 09

",https://www.piste-ciclabili.com/print/1135-sammichele_di_bari_-_rutigliano
2256,2160, No, Si,"
25 Km nelle campagne e gli ulivi tra San Michele Salentino, Ceglie Messapica e Ostuni.

"," 22 maggio 11

",https://www.piste-ciclabili.com/print/2160-san_michele_salentino_-_ceglie_messapica_-_ostuni_(anello)
